Cell Identity,Time Point,Embryo Name,Volume,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell,Error Percentage,Unknown5,Is_dead
ABprappppa,169,CD200113plc1p3,,0.462711377,,0.661892902,,,
ABprappppp,169,CD200113plc1p3,,0.462711377,,,,,
ABprpappaaa,169,CD200113plc1p3,,0.540527475,,,,,
ABprpappaap,169,CD200113plc1p3,,0.540527475,,,,,
Caaapa,169,CD200113plc1p3,,0.743053809,1.10438928,,,,
Cpaaaa,169,CD200113plc1p3,,0.649492184,,,,,
Cpaaap,169,CD200113plc1p3,,0.649492184,,0.880514434,,,
Cpaapa,169,CD200113plc1p3,,0.55444099,,,,,
Cpaapp,169,CD200113plc1p3,,0.55444099,0.736501091,,,,
Dpaaa,169,CD200113plc1p3,,0.677033096,,,,,
Dpaap,169,CD200113plc1p3,,0.677033096,,,,,
Dpppa,169,CD200113plc1p3,,1.444631526,3.310398131,3.146321996,,,
Dpppp,169,CD200113plc1p3,,1.444631526,1.021068375,0.695257414,,,
Earaa,169,CD200113plc1p3,,0.546854896,0.787616979,,,,
Earap,169,CD200113plc1p3,,0.546854896,,0.872295661,,,
ABarapppapa,170,CD200113plc1p3,,0.521647912,,,,,
ABarapppapp,170,CD200113plc1p3,,0.521647912,,,,,
ABarpaaapa,170,CD200113plc1p3,,0.471187719,,,,,
ABarppaapa,170,CD200113plc1p3,,0.563133197,,0.681810514,,,
ABarppaapp,170,CD200113plc1p3,,0.563133197,,,,,
ABplpappppa,170,CD200113plc1p3,,0.97323655,,0.543338105,,,
ABplpappppp,170,CD200113plc1p3,,0.97323655,,,,,
ABplppppapp,170,CD200113plc1p3,,0.526008432,,,,,
ABprpappaap,170,CD200113plc1p3,,0.592634265,,,,,
ABprpppppaa,170,CD200113plc1p3,,0.512719124,0.676856421,0.836562763,,,
ABprpppppap,170,CD200113plc1p3,,0.512719124,,,,,
Caaapa,170,CD200113plc1p3,,0.759273208,,0.832515164,,,
Caaapp,170,CD200113plc1p3,,0.759273208,,,,,
Cpaaaa,170,CD200113plc1p3,,0.718774297,1.31884705,,,,
Cpaaap,170,CD200113plc1p3,,0.718774297,,0.803873192,,,
Cpaapa,170,CD200113plc1p3,,0.645798122,0.723455514,,,,
Dpaaa,170,CD200113plc1p3,,0.913240014,,,,,
Dpaap,170,CD200113plc1p3,,0.913240014,,,,,
ABarapppapa,171,CD200113plc1p3,,0.623497997,,,,,
ABarpaaapa,171,CD200113plc1p3,,0.459472317,,,,,
ABarpaappa,171,CD200113plc1p3,,0.463095748,0.670067303,,,,
ABarpaappp,171,CD200113plc1p3,,0.463095748,,,,,
ABarpppapa,171,CD200113plc1p3,,0.472451064,0.904288047,0.941955309,,,
ABarpppapp,171,CD200113plc1p3,,0.472451064,,,,,
ABplpappppa,171,CD200113plc1p3,,0.735684647,,,,,
ABplpappppp,171,CD200113plc1p3,,0.735684647,,,,,
ABplppppapa,171,CD200113plc1p3,,0.503599088,,,,,
ABplppppapp,171,CD200113plc1p3,,0.503599088,,,,,
ABprpappaap,171,CD200113plc1p3,,0.641042116,,,,,
Caaaaa,171,CD200113plc1p3,,0.85453951,4.634897528,0.899315738,,,
Caaaap,171,CD200113plc1p3,,0.85453951,,0.814521601,,,
Caaapa,171,CD200113plc1p3,,0.777917114,1.013716406,0.872942539,,,
Caaapp,171,CD200113plc1p3,,0.777917114,,,,,
Caappd,171,CD200113plc1p3,,0.589931961,,0.642577143,,,
Caappv,171,CD200113plc1p3,,0.589931961,,,,,
Cpaapa,171,CD200113plc1p3,,0.892780084,,0.723455514,,,
Dpaaa,171,CD200113plc1p3,,0.764770596,,,,,
Dpaap,171,CD200113plc1p3,,0.764770596,,,,,
ABalaaapall,172,CD200113plc1p3,,0.508993478,,,,,
ABalaaapalr,172,CD200113plc1p3,,0.508993478,,,,,
ABaraaaapa,172,CD200113plc1p3,,0.5003295,,,,,
ABarappaapa,172,CD200113plc1p3,,0.541056218,,0.521882115,,,
ABarappaapp,172,CD200113plc1p3,,0.541056218,0.776436504,,,,1
ABarapppapa,172,CD200113plc1p3,,0.480640854,,,,,
ABarapppapp,172,CD200113plc1p3,,0.480640854,,,,,
ABplpappppa,172,CD200113plc1p3,,0.892116147,0.741654979,0.693969144,,,
ABplpappppp,172,CD200113plc1p3,,0.892116147,,,,,
ABprappppp,172,CD200113plc1p3,,0.490250423,,,,,
ABprpappaap,172,CD200113plc1p3,,0.563042755,,,,,
ABprpappapa,172,CD200113plc1p3,,0.47577306,,,,,
ABprpppppaa,172,CD200113plc1p3,,0.506500969,,0.774942916,,,
ABprpppppap,172,CD200113plc1p3,,0.506500969,,,,,
Caaaaa,172,CD200113plc1p3,,1.677126865,3.405865287,3.73558179,,,
Caaapa,172,CD200113plc1p3,,0.697293984,1.058330901,,,,
Caaapp,172,CD200113plc1p3,,0.697293984,,0.779392047,,,
Caappv,172,CD200113plc1p3,,0.794575142,,,,,
Cpaaaa,172,CD200113plc1p3,,0.91193494,2.082059563,0.871502591,,,
Cpaaap,172,CD200113plc1p3,,0.91193494,,0.881561241,,,
Cpaapa,172,CD200113plc1p3,,0.837843351,,0.805110985,,,
Cpaapp,172,CD200113plc1p3,,0.837843351,,,,,
Dpaaa,172,CD200113plc1p3,,0.71686931,,,,,
Dpaap,172,CD200113plc1p3,,0.71686931,,,,,
ABalaaapall,173,CD200113plc1p3,,0.455415214,,,,,
ABalaaapalr,173,CD200113plc1p3,,0.455415214,,,,,
ABalpaaappa,173,CD200113plc1p3,,0.6839585,0.966006148,1.094164763,,,1
ABalpaaappp,173,CD200113plc1p3,,0.6839585,,,,,
ABplaaapaa,173,CD200113plc1p3,,0.543738894,,,,,
ABplaaapap,173,CD200113plc1p3,,0.543738894,,0.527120043,,,
ABplppppapa,173,CD200113plc1p3,,0.46489204,,,,,
ABplppppapp,173,CD200113plc1p3,,0.46489204,,,,,
ABprpappaaa,173,CD200113plc1p3,,0.668703745,,,,,
ABprpappaap,173,CD200113plc1p3,,0.668703745,,0.555334395,,,
ABprpppppaa,173,CD200113plc1p3,,0.640050907,,0.906607211,,,
ABprpppppap,173,CD200113plc1p3,,0.640050907,,,,,
Cpaapa,173,CD200113plc1p3,,0.94176824,,0.899328853,,,
Cpaapp,173,CD200113plc1p3,,0.94176824,,0.801535885,,,
Dpaaa,173,CD200113plc1p3,,0.740819901,,,,,
Dpaap,173,CD200113plc1p3,,0.740819901,,,,,
ABalaaappll,174,CD200113plc1p3,,0.478332376,,,,,
ABalaaapplr,174,CD200113plc1p3,,0.478332376,,0.483758701,,,1
ABalppapapa,174,CD200113plc1p3,,0.607575603,,,,,
ABarapppapp,174,CD200113plc1p3,,0.543581919,1.306472919,1.322324967,,,
ABplppppapa,174,CD200113plc1p3,,0.466114368,,,,,
ABplppppapp,174,CD200113plc1p3,,0.466114368,,,,,
ABprappppp,174,CD200113plc1p3,,0.488402165,,,,,
ABprpappaaa,174,CD200113plc1p3,,0.472499167,,,,,
ABprpappaap,174,CD200113plc1p3,,0.472499167,,,,,
ABprpppppaa,174,CD200113plc1p3,,0.600480575,0.692502106,0.811288964,,,
ABprpppppap,174,CD200113plc1p3,,0.600480575,,,,,
Caaapp,174,CD200113plc1p3,,0.954128697,,0.909253471,,,
Caappd,174,CD200113plc1p3,,0.627921503,,0.626997705,,,
Caappv,174,CD200113plc1p3,,0.627921503,,,,,
Cpaaaa,174,CD200113plc1p3,,0.871580019,1.698316118,0.756735762,,,
Cpaaap,174,CD200113plc1p3,,0.871580019,,0.891804998,,,
Cpaapa,174,CD200113plc1p3,,0.889076808,,0.83393563,,,
Cpaapp,174,CD200113plc1p3,,0.889076808,,0.550275996,,,
Dpaaa,174,CD200113plc1p3,,0.690596912,,,,,
Dpaap,174,CD200113plc1p3,,0.690596912,,,,,
ABarapppapa,175,CD200113plc1p3,,0.62826626,,,,,
ABplaaapaa,175,CD200113plc1p3,,0.544573021,1.109210848,1.253603714,,,
ABplaaapap,175,CD200113plc1p3,,0.544573021,,0.782815559,,,
ABprappppp,175,CD200113plc1p3,,0.541816807,,,,,
Caaaaa,175,CD200113plc1p3,,0.862330091,,0.827565982,,,
Caaapp,175,CD200113plc1p3,,0.963548199,0.707942143,0.931008797,,,
Caappd,175,CD200113plc1p3,,0.487063196,,,,,
Caappv,175,CD200113plc1p3,,0.487063196,0.744159544,,,,
Cpaapa,175,CD200113plc1p3,,0.915145507,,0.905179826,,,
Cpaapp,175,CD200113plc1p3,,0.915145507,,0.566114729,,,
Cpapaa,175,CD200113plc1p3,,0.460475542,,,,,
Cpapap,175,CD200113plc1p3,,0.460475542,,0.739672657,,,
Dpaaa,175,CD200113plc1p3,,0.727378261,,,,,
Dpaap,175,CD200113plc1p3,,0.727378261,,,,,
ABalaaapplr,176,CD200113plc1p3,,0.589665313,,,,,1
ABalpaapppa,176,CD200113plc1p3,,0.475247538,,,,,
ABalpaapppp,176,CD200113plc1p3,,0.475247538,,,,,
ABalppapapa,176,CD200113plc1p3,,0.538539864,,,,,
ABalppapapp,176,CD200113plc1p3,,0.538539864,,0.523527086,,,
ABarapppapa,176,CD200113plc1p3,,0.469387755,,,,,
ABarapppapp,176,CD200113plc1p3,,0.469387755,1.228533686,0.848084544,,,
ABplaaapaa,176,CD200113plc1p3,,0.707225513,,,,,
ABplaaapap,176,CD200113plc1p3,,0.707225513,,0.790652111,,,
ABpraapaaaa,176,CD200113plc1p3,,0.458400719,,,,,
ABpraapaaap,176,CD200113plc1p3,,0.458400719,,,,,
ABprappppp,176,CD200113plc1p3,,0.522872178,,,,,
Caaaaa,176,CD200113plc1p3,,0.9108714,,0.923851417,,,
Caaaap,176,CD200113plc1p3,,0.9108714,7.042071813,0.903076227,,,
Caaapp,176,CD200113plc1p3,,0.697461194,,,,,
Cpaaaa,176,CD200113plc1p3,,0.86674236,,0.884455959,,,
Cpaaap,176,CD200113plc1p3,,0.86674236,,0.729699424,,,
Cpaapa,176,CD200113plc1p3,,0.842071501,,0.852435028,,,
Cpaapp,176,CD200113plc1p3,,0.842071501,,,,,
Cpapaa,176,CD200113plc1p3,,0.472161987,,,,,
Cpapap,176,CD200113plc1p3,,0.472161987,,0.769087411,,,
Dpaaa,176,CD200113plc1p3,,0.712714567,,,,,
Dpaap,176,CD200113plc1p3,,0.712714567,,,,,
MSpapappa,176,CD200113plc1p3,,0.459428313,0.670858288,0.553151045,,,
MSpapappp,176,CD200113plc1p3,,0.459428313,,,,,
ABalaaappll,177,CD200113plc1p3,,0.583558443,,,,,
ABalaaapplr,177,CD200113plc1p3,,0.583558443,,,,,1
ABalpaapppa,177,CD200113plc1p3,,0.588591705,,,,,
ABalpapaaap,177,CD200113plc1p3,,0.615065731,,,,,
ABplaaapaa,177,CD200113plc1p3,,0.49105062,,,,,
ABplaaapap,177,CD200113plc1p3,,0.49105062,,,,,
ABplpapppap,177,CD200113plc1p3,,0.55366824,,,,,
ABprapaapa,177,CD200113plc1p3,,0.470130728,,,,,
ABprapaapp,177,CD200113plc1p3,,0.470130728,,,,,
ABprppapapa,177,CD200113plc1p3,,0.698330929,,,,,
ABprppapapp,177,CD200113plc1p3,,0.698330929,1.677030162,1.728538283,,,
Caaaaa,177,CD200113plc1p3,,2.60687531,,0.698631459,,,
Caaaap,177,CD200113plc1p3,,2.60687531,6.991630736,6.138995586,,,
Caaapp,177,CD200113plc1p3,,0.699551316,,,,,
Cpaaaa,177,CD200113plc1p3,,0.887104937,,0.849158031,,,
Cpaaap,177,CD200113plc1p3,,0.887104937,,0.832136987,,,
Cpaapa,177,CD200113plc1p3,,0.828424794,,0.849337455,,,
Cpaapp,177,CD200113plc1p3,,0.828424794,,,,,
ABalaaappll,178,CD200113plc1p3,,0.705226084,,,,,
ABarapppapa,178,CD200113plc1p3,,0.549876025,,,,,
ABarapppapp,178,CD200113plc1p3,,0.549876025,,0.956406869,,,
ABplapaapa,178,CD200113plc1p3,,0.492238823,,0.512110727,,,
ABplapaapp,178,CD200113plc1p3,,0.492238823,,,,,
ABpraapaaaa,178,CD200113plc1p3,,0.477088949,,,,,
ABpraappaa,178,CD200113plc1p3,,0.4918113,,,,,
ABpraappap,178,CD200113plc1p3,,0.4918113,,,,,
ABprapaapa,178,CD200113plc1p3,,0.493588935,,,,,
ABprapaapp,178,CD200113plc1p3,,0.493588935,,,,,
Caaaaa,178,CD200113plc1p3,,0.823921984,,0.81143695,,,
Caaaap,178,CD200113plc1p3,,0.823921984,,0.85263515,,,
Caaapp,178,CD200113plc1p3,,0.716551018,,,,,
Cpaaaa,178,CD200113plc1p3,,0.903419685,1.313924904,0.810751306,,,
Cpaaap,178,CD200113plc1p3,,0.903419685,,0.925901004,,,
Cpaapa,178,CD200113plc1p3,,0.835102347,,0.867836853,,,
Cpaapp,178,CD200113plc1p3,,0.835102347,,,,,
Dpaaa,178,CD200113plc1p3,,0.795197675,,,,,
Dpaap,178,CD200113plc1p3,,0.795197675,,,,,
MSaapappp,178,CD200113plc1p3,,0.703145861,,,,,
ABalaaaparl,179,CD200113plc1p3,,0.480406735,,,,,1
ABalaaaparr,179,CD200113plc1p3,,0.480406735,,,,,
ABalaaappll,179,CD200113plc1p3,,0.63405756,,,,,
ABalppaaapa,179,CD200113plc1p3,,0.861650194,,,,,
ABalppaaapp,179,CD200113plc1p3,,0.861650194,1.239826411,1.325552501,,,
ABplpaaaapa,179,CD200113plc1p3,,0.515116779,,,,,
ABplpaaaapp,179,CD200113plc1p3,,0.515116779,,,,,
ABprapaapa,179,CD200113plc1p3,,0.480136194,,,,,
ABprapaapp,179,CD200113plc1p3,,0.480136194,,,,,
ABprppppapa,179,CD200113plc1p3,,0.495834354,,0.610830999,,,
ABprppppapp,179,CD200113plc1p3,,0.495834354,,,,,
Caaaaa,179,CD200113plc1p3,,0.675247198,,0.586901271,,,
Caaaap,179,CD200113plc1p3,,0.675247198,10.48360115,0.803777426,,,
Caaapp,179,CD200113plc1p3,,0.733021218,,,,,
Caappd,179,CD200113plc1p3,,0.490737054,,0.649311471,,,
Caappv,179,CD200113plc1p3,,0.490737054,,0.724216622,,,
Cpaapa,179,CD200113plc1p3,,0.869364905,,0.830493881,,,
Cpaapp,179,CD200113plc1p3,,0.869364905,,,,,
Cpapaa,179,CD200113plc1p3,,0.748851571,,0.819942964,,,
Cpapap,179,CD200113plc1p3,,0.748851571,,0.682334218,,,
Dpaaa,179,CD200113plc1p3,,0.84187701,,,,,
Dpaap,179,CD200113plc1p3,,0.84187701,,,,,
Ealpa,179,CD200113plc1p3,,0.563534695,,,,,
Ealpp,179,CD200113plc1p3,,0.563534695,0.932106192,1.214637865,,,
ABalaaaalpp,180,CD200113plc1p3,,0.499264613,,,,,
ABalaapappa,180,CD200113plc1p3,,0.476268428,,,,,1
ABalaapappp,180,CD200113plc1p3,,0.476268428,,,,,
ABalpppaapv,180,CD200113plc1p3,,0.496606873,,,,,1
ABaraaaapa,180,CD200113plc1p3,,0.45657046,,,,,
ABarapaaapa,180,CD200113plc1p3,,0.660396753,,,,,
ABarapaaapp,180,CD200113plc1p3,,0.660396753,,1.033315514,,,1
ABarapppapa,180,CD200113plc1p3,,0.482166698,,,,,
ABarapppapp,180,CD200113plc1p3,,0.482166698,,0.702774108,,,
ABplapaapa,180,CD200113plc1p3,,0.483498811,,,,,
ABplapaapp,180,CD200113plc1p3,,0.483498811,,,,,
Caaaaa,180,CD200113plc1p3,,4.424205404,,0.498240469,,,
Caaaap,180,CD200113plc1p3,,4.424205404,10.47263078,9.679823724,,,
Caaapa,180,CD200113plc1p3,,0.690800664,,0.678169225,,,
Caaapp,180,CD200113plc1p3,,0.690800664,,,,,
Caappd,180,CD200113plc1p3,,0.496443327,,0.651321724,,,
Caappv,180,CD200113plc1p3,,0.496443327,,0.694016996,,,
Cpaaaa,180,CD200113plc1p3,,0.84280091,,0.651943016,,,
Cpaaap,180,CD200113plc1p3,,0.84280091,,0.925601916,,,
Cpaapp,180,CD200113plc1p3,,0.865603314,,,,,
Cpapaa,180,CD200113plc1p3,,0.731285132,,0.766018105,,,
Cpapap,180,CD200113plc1p3,,0.731285132,,0.693517224,,,
Dpaaa,180,CD200113plc1p3,,0.844565242,,,,,
Dpaap,180,CD200113plc1p3,,0.844565242,,,,,
MSaaappp,180,CD200113plc1p3,,0.486524311,,,,,
ABalaapappa,181,CD200113plc1p3,,0.499353964,,,,,1
ABalaapappp,181,CD200113plc1p3,,0.499353964,,,,,
ABarapaaapa,181,CD200113plc1p3,,0.671657106,,,,,
ABarapaaapp,181,CD200113plc1p3,,0.671657106,0.706072004,1.122514777,,,1
ABarapppapa,181,CD200113plc1p3,,0.529849323,,,,,
ABarapppapp,181,CD200113plc1p3,,0.529849323,,0.575957728,,,
ABarpaapaa,181,CD200113plc1p3,,0.469918611,0.8239931,0.654149356,,,
ABarpaapap,181,CD200113plc1p3,,0.469918611,,,,,
ABplapaapa,181,CD200113plc1p3,,0.465249602,,,,,
ABplapaapp,181,CD200113plc1p3,,0.465249602,,,,,
ABplappapa,181,CD200113plc1p3,,0.488880593,,,,,
ABplappapp,181,CD200113plc1p3,,0.488880593,,,,,
ABpraapaaap,181,CD200113plc1p3,,0.752380952,,,,,
ABpraappaa,181,CD200113plc1p3,,0.505470776,,,,,
ABpraappap,181,CD200113plc1p3,,0.505470776,,,,,
ABprappppa,181,CD200113plc1p3,,0.458183145,,,,,
ABprappppp,181,CD200113plc1p3,,0.458183145,,,,,
Caaaaa,181,CD200113plc1p3,,0.659012282,,0.567253177,,,
Caaaap,181,CD200113plc1p3,,0.659012282,,0.792807057,,,
Caaapa,181,CD200113plc1p3,,0.814647608,,0.869910485,,,
Caaapp,181,CD200113plc1p3,,0.814647608,,0.5715989,,,
Caappd,181,CD200113plc1p3,,0.564605622,,0.626193605,,,
Caappv,181,CD200113plc1p3,,0.564605622,0.704273504,,,,
Cpaaaa,181,CD200113plc1p3,,0.853191995,,0.766450788,,,
Cpaaap,181,CD200113plc1p3,,0.853191995,,0.824884108,,,
Cpaapa,181,CD200113plc1p3,,0.913483409,,0.92798141,,,
Cpaapp,181,CD200113plc1p3,,0.913483409,,0.488840914,,,
Cpapaa,181,CD200113plc1p3,,0.740068358,,0.746561546,,,
Cpapap,181,CD200113plc1p3,,0.740068358,,0.725439711,,,
Dpaaa,181,CD200113plc1p3,,0.63426411,,,,,
Dpaap,181,CD200113plc1p3,,0.63426411,,,,,
MSpppaaa,181,CD200113plc1p3,,0.456594586,,,,,1
MSpppaap,181,CD200113plc1p3,,0.456594586,,,,,
ABalaaaparl,182,CD200113plc1p3,,0.58903769,,,,,1
ABalaapaaal,182,CD200113plc1p3,,0.45913272,,0.586466165,,,1
ABalaapaaar,182,CD200113plc1p3,,0.45913272,,,,,
ABalaapappa,182,CD200113plc1p3,,0.532776308,,,,,1
ABalaapappp,182,CD200113plc1p3,,0.532776308,,,,,
ABaraaaapa,182,CD200113plc1p3,,0.467510203,,,,,
ABplapaapa,182,CD200113plc1p3,,0.481401178,,,,,
ABplapaapp,182,CD200113plc1p3,,0.481401178,,,,,
ABplppppapa,182,CD200113plc1p3,,0.482276258,,,,,
ABplppppapp,182,CD200113plc1p3,,0.482276258,,,,,
ABpraappaa,182,CD200113plc1p3,,0.555160637,,,,,
ABpraappap,182,CD200113plc1p3,,0.555160637,,0.568144316,,,
ABprappppa,182,CD200113plc1p3,,0.471952652,,,,,
ABprappppp,182,CD200113plc1p3,,0.471952652,,,,,
Caaaaa,182,CD200113plc1p3,,0.698346542,,0.625806452,,,
Caaaap,182,CD200113plc1p3,,0.698346542,,0.806717937,,,
Caaapa,182,CD200113plc1p3,,0.802831419,,0.826162291,,,
Caaapp,182,CD200113plc1p3,,0.802831419,,0.562583826,,,
Caappd,182,CD200113plc1p3,,0.629797516,,0.585787516,,,
Cpaaaa,182,CD200113plc1p3,,0.843492,,0.725259067,,,
Cpaaap,182,CD200113plc1p3,,0.843492,,0.84305369,,,
Cpaapa,182,CD200113plc1p3,,0.905085439,,0.900103247,,,
Cpaapp,182,CD200113plc1p3,,0.905085439,,0.497480222,,,
Cpapaa,182,CD200113plc1p3,,0.520010278,,,,,
Cpapap,182,CD200113plc1p3,,0.520010278,,0.719272101,,,
Dpaaa,182,CD200113plc1p3,,0.627176657,,,,,
Dpaap,182,CD200113plc1p3,,0.627176657,,,,,
MSpapappa,182,CD200113plc1p3,,0.50078524,0.702149387,0.550519082,,,
MSpapappp,182,CD200113plc1p3,,0.50078524,,,,,
MSpppaaa,182,CD200113plc1p3,,0.485935155,,0.51761331,,,1
MSpppaap,182,CD200113plc1p3,,0.485935155,,,,,
ABalaaappll,183,CD200113plc1p3,,0.662947753,,,,,
ABalaapappa,183,CD200113plc1p3,,0.504005528,,,,,1
ABalaapappp,183,CD200113plc1p3,,0.504005528,,,,,
ABalapppppa,183,CD200113plc1p3,,0.535965039,,0.53452006,,,
ABalapppppp,183,CD200113plc1p3,,0.535965039,,,,,
ABalpaapppa,183,CD200113plc1p3,,0.493719534,,,,,
ABalpaapppp,183,CD200113plc1p3,,0.493719534,,,,,
ABaraaapppa,183,CD200113plc1p3,,0.492447145,,,,,
ABaraaapppp,183,CD200113plc1p3,,0.492447145,,,,,
ABarapppapa,183,CD200113plc1p3,,0.592027465,,,,,
ABarpppaaa,183,CD200113plc1p3,,0.513515071,,,,,
ABarpppaap,183,CD200113plc1p3,,0.513515071,,0.523032703,,,
ABplapaapa,183,CD200113plc1p3,,0.504754556,,,,,
ABplapaapp,183,CD200113plc1p3,,0.504754556,,,,,
ABplpaapapa,183,CD200113plc1p3,,0.482087447,,,,,
ABplpaapapp,183,CD200113plc1p3,,0.482087447,,,,,1
ABplppppapa,183,CD200113plc1p3,,0.475621339,,,,,
ABplppppapp,183,CD200113plc1p3,,0.475621339,,,,,
ABprappppa,183,CD200113plc1p3,,0.542833365,,,,,
ABprappppp,183,CD200113plc1p3,,0.542833365,,,,,
ABprppapaaa,183,CD200113plc1p3,,0.766621792,1.061565239,1.055583206,,,
ABprppapaap,183,CD200113plc1p3,,0.766621792,,,,,
Caaaaa,183,CD200113plc1p3,,0.75892784,,0.636950147,,,
Caaapa,183,CD200113plc1p3,,0.828553915,,0.832948315,,,
Caaapp,183,CD200113plc1p3,,0.828553915,,0.627849827,,,
Caappd,183,CD200113plc1p3,,0.592120658,,0.642376118,,,
Caappv,183,CD200113plc1p3,,0.592120658,,,,,
Cpaaaa,183,CD200113plc1p3,,0.767101479,,0.73996114,,,
Cpaaap,183,CD200113plc1p3,,0.767101479,,0.594661281,,,
Cpaapp,183,CD200113plc1p3,,0.935936316,,0.654667641,,,
Cpapaa,183,CD200113plc1p3,,0.714306717,,0.671922174,,,
Cpapap,183,CD200113plc1p3,,0.714306717,,0.738249351,,,
Dpaaa,183,CD200113plc1p3,,0.829290583,,,,,
Dpaap,183,CD200113plc1p3,,0.829290583,,,,,
ABalaaaparl,184,CD200113plc1p3,,0.538938482,,,,,1
ABalaaappll,184,CD200113plc1p3,,0.68901939,,,,,
ABalaapappa,184,CD200113plc1p3,,0.597898194,,,,,1
ABalaapappp,184,CD200113plc1p3,,0.597898194,,,,,
ABaraapappa,184,CD200113plc1p3,,0.636788445,,,,,
ABaraapappp,184,CD200113plc1p3,,0.636788445,,,,,
ABarapppapa,184,CD200113plc1p3,,0.602708373,,,,,
ABarpppaaa,184,CD200113plc1p3,,0.515835257,,,,,
ABarpppaap,184,CD200113plc1p3,,0.515835257,,0.518398369,,,
ABplaaapaa,184,CD200113plc1p3,,0.479025445,,,,,
ABplaaapap,184,CD200113plc1p3,,0.479025445,,,,,
ABplapaapa,184,CD200113plc1p3,,0.50342607,,,,,
ABplapaapp,184,CD200113plc1p3,,0.50342607,,,,,
ABplppppapa,184,CD200113plc1p3,,0.467336696,,,,,
ABplppppapp,184,CD200113plc1p3,,0.467336696,,,,,
ABprappppa,184,CD200113plc1p3,,0.655299869,,,,,
ABprappppp,184,CD200113plc1p3,,0.655299869,,0.575616958,,,
ABprpaaaapp,184,CD200113plc1p3,,0.683547769,,0.610276823,,,
Caaaaa,184,CD200113plc1p3,,0.894527525,,0.922189638,,,
Caaaap,184,CD200113plc1p3,,0.894527525,,0.871069894,,,
Caaapa,184,CD200113plc1p3,,0.840258621,,,,,
Cpaaaa,184,CD200113plc1p3,,0.714306875,,0.55634715,,,
Cpaaap,184,CD200113plc1p3,,0.714306875,,0.646702566,,,
Cpaapa,184,CD200113plc1p3,,0.928558932,,0.917828252,,,
Cpaapp,184,CD200113plc1p3,,0.928558932,,0.641228716,,,
Cpapaa,184,CD200113plc1p3,,0.514056803,,0.599379371,,,
Cpapap,184,CD200113plc1p3,,0.514056803,,,,,
Dpaaa,184,CD200113plc1p3,,0.997311643,,,,,
Dpaap,184,CD200113plc1p3,,0.997311643,,,,,
MSpppaaa,184,CD200113plc1p3,,0.643070033,,0.570854848,,,1
MSpppaap,184,CD200113plc1p3,,0.643070033,,,,,
ABalaaaparl,185,CD200113plc1p3,,0.588789674,,,,,1
ABalaapappa,185,CD200113plc1p3,,0.553105362,,,,,1
ABalaapappp,185,CD200113plc1p3,,0.553105362,,,,,
ABalpaapppp,185,CD200113plc1p3,,0.581646235,,,,,
ABalpapaaaa,185,CD200113plc1p3,,0.479403746,,,,,
ABalpapaaap,185,CD200113plc1p3,,0.479403746,,0.579458684,,,
ABalpapaapa,185,CD200113plc1p3,,0.551238095,,,,,
ABalpapaapp,185,CD200113plc1p3,,0.551238095,2.156074014,2.255028158,,,1
ABalppppaad,185,CD200113plc1p3,,0.467619337,0.670025806,0.675181613,,,
ABalppppaav,185,CD200113plc1p3,,0.467619337,1.370786517,0.69823435,,,1
ABaraapappa,185,CD200113plc1p3,,0.472812271,,,,,
ABaraapappp,185,CD200113plc1p3,,0.472812271,,,,,
ABarappapaa,185,CD200113plc1p3,,0.471286347,,,,,
ABarappapap,185,CD200113plc1p3,,0.471286347,,0.542047508,,,
ABarapppapa,185,CD200113plc1p3,,0.531756628,,,,,
ABarpapppa,185,CD200113plc1p3,,0.575884835,,0.527534013,,,
ABarpapppp,185,CD200113plc1p3,,0.575884835,,,,,
ABarpppaaa,185,CD200113plc1p3,,0.542923414,,,,,
ABarpppaap,185,CD200113plc1p3,,0.542923414,,0.551672984,,,
ABplaaapaa,185,CD200113plc1p3,,0.504048905,,,,,
ABplaaapap,185,CD200113plc1p3,,0.504048905,,,,,
ABplapaapa,185,CD200113plc1p3,,0.526010337,,0.50893887,,,
ABplapaapp,185,CD200113plc1p3,,0.526010337,,,,,
ABplpappppa,185,CD200113plc1p3,,0.499999964,,,,,
ABplpappppp,185,CD200113plc1p3,,0.499999964,,,,,
ABplppppapa,185,CD200113plc1p3,,0.4606818,,,,,
ABplppppapp,185,CD200113plc1p3,,0.4606818,,,,,
ABprappppa,185,CD200113plc1p3,,0.483227042,,,,,
ABprappppp,185,CD200113plc1p3,,0.483227042,,0.516135836,,,
Caaaaa,185,CD200113plc1p3,,0.786657948,,0.730889541,,,
Caaaap,185,CD200113plc1p3,,0.786657948,,0.868468672,,,
Caaapa,185,CD200113plc1p3,,0.958531896,,0.865434598,,,
Cpaaaa,185,CD200113plc1p3,,0.846009555,,0.749028497,,,
Cpaaap,185,CD200113plc1p3,,0.846009555,,0.823239125,,,
Cpaapa,185,CD200113plc1p3,,0.919140375,,0.903028733,,,
Cpaapp,185,CD200113plc1p3,,0.919140375,,0.604991617,,,
Cpapaa,185,CD200113plc1p3,,0.65690346,,0.605501507,,,
Cpapap,185,CD200113plc1p3,,0.65690346,,0.686061883,,,
Dpaaa,185,CD200113plc1p3,,0.848842245,,,,,
Dpaap,185,CD200113plc1p3,,0.848842245,,,,,
ABalaaaparl,186,CD200113plc1p3,,0.514632926,,,,,1
