Time Point,Cell Name,Label,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell
197,ABarapppaap,365,0.17124979399999998,0.061887372999999996,0.08129925
197,ABarapppapa,367,0.137907017,0.018807598000000002,0.134474328
197,ABarapppapp,368,0.137907017,0.078871998,0.147389293
197,ABarappppaa,371,0.044770153,0.166440525,0.10538218
197,ABarappppap,372,0.044770153,0.022937681,0.031919304
197,ABarapppppa,374,0.350942863,0.14373601800000002,0.19481730100000003
197,ABarapppppp,375,0.350942863,0.008701706,0.098155238
197,ABarpaaaaal,382,0.075456552,0.092937564,0.068577277
197,ABarpaaaaar,383,0.075456552,0.045696401,0.250078247
197,ABarpaaaapa,385,0.054211261,0.05152027,0.05152027
197,ABarpaaaapp,386,0.054211261,0.376218324,0.433723197
197,ABarpaaapaa,389,0.39806183700000003,0.101272534,0.146871686
197,ABarpaaapap,390,0.39806183700000003,0.218336248,0.174619036
197,ABarpaaapp,391,,0.011422045,0.821816105
197,ABarpaapaa,394,0.522873703,0.006465517,0.494122257
197,ABarpaapap,395,0.522873703,0.151001425,0.474308004
197,ABarpaappa,397,0.191050953,0.732373705,0.264875768
197,ABarpaappp,398,0.191050953,0.6620620620000001,0.075875876
197,ABarpapaaaa,403,0.19255952399999998,0.150093809,0.18386491600000002
197,ABarpapaaap,404,0.19255952399999998,0.133941431,0.08833413300000001
197,ABarpapaapa,406,0.096756646,0.26744186,0.48604651200000004
197,ABarpapaapp,407,0.096756646,0.054026504,0.110091743
197,ABarpapapa,409,0.39883539700000004,0.159677268,0.329768271
197,ABarpapapp,410,0.39883539700000004,0.038062284,0.27758554399999996
197,ABarpappaa,413,0.647932131,0.034492838,0.389652148
197,ABarpappap,414,0.647932131,0.033161239,0.482128674
197,ABarpapppa,416,0.274995275,0.067873948,0.33879937299999996
197,ABarpapppp,417,0.274995275,0.303538175,0.037243948
197,ABarppaaaa,422,0.398720865,0.027998132999999998,0.094260383
197,ABarppaaap,423,0.398720865,0.031121622999999998,0.369724885
197,ABarppaapa,425,0.50754057,0.009402704,0.551535775
197,ABarppaapp,426,0.50754057,0.067355313,0.013159757
197,ABarppapaa,429,0.151574395,0.016407667,0.047881991
197,ABarppapap,430,0.151574395,0.079448276,0.085682759
197,ABarppappa,432,0.2625673,0.022358006,0.0
197,ABarppappp,433,0.2625673,0.079914919,0.11713764800000001
197,ABarpppaaa,437,0.201388103,0.154007334,0.227344159
197,ABarpppaap,438,0.201388103,0.11991324099999999,0.058975417999999995
197,ABarpppapa,440,0.28504238,0.042191278,0.20253481199999998
197,ABarpppapp,441,0.28504238,0.018307129,0.001292268
197,ABarppppaa,444,0.080013391,0.052913347,0.03187251
197,ABarppppap,445,0.080013391,0.038562464,0.064460924
197,ABarpppppa,447,0.317258435,0.014394848,0.055369657
197,ABarpppppp,448,0.317258435,0.19171662899999997,0.432981876
197,ABplaaaaaaa,457,0.147479416,0.093946245,0.038934941
197,ABplaaaaaap,458,0.147479416,0.38183848200000003,0.22739114300000002
197,ABplaaaaapp,461,,0.056236861,0.14383321699999999
197,ABplaaaapa,463,0.623880597,0.020239013,0.7931765609999999
197,ABplaaaapp,464,0.623880597,0.096972721,0.29823686
197,ABplaaapaa,467,0.527735958,0.077758719,0.463693539
197,ABplaaapap,468,0.527735958,0.063029397,0.217737917
197,ABplaaappa,470,0.44680535299999996,0.26600199399999996,0.155201063
197,ABplaaappp,471,0.44680535299999996,0.284510348,0.73415831
197,ABplaapaaaa,476,0.362630064,0.392201835,0.091743119
197,ABplaapaaap,477,0.362630064,0.044609665,0.392362285
197,ABplaapaapa,479,0.08338577700000001,0.423040604,0.029272898999999998
197,ABplaapaapp,480,0.08338577700000001,0.017493311,0.025313851000000002
197,ABplaapapaa,483,0.11534195900000001,0.23448073,0.063548102
197,ABplaapapap,484,0.11534195900000001,0.06472968,0.04854726
197,ABplaapappa,486,0.025081415,0.37763975200000005,0.084886128
197,ABplaapappp,487,0.025081415,0.112673915,0.10104158699999999
197,ABplaappaa,490,0.005955217,0.36083165700000003,0.015761234
197,ABplaappap,491,0.005955217,0.018689291,0.18529447899999998
197,ABplaapppa,493,0.443740715,0.08698190300000001,0.363689434
197,ABplaapppp,494,0.443740715,0.001552674,0.40315192899999996
197,ABplapaaaaa,500,0.06614173200000001,0.018467221000000002,0.132963989
197,ABplapaaaap,501,0.06614173200000001,0.104825075,0.010274418
197,ABplapaaapa,503,0.132355312,0.026080054,0.190837963
197,ABplapaaapp,504,0.132355312,0.005007511,0.112168252
197,ABplapaapa,506,0.337857271,0.028422877000000003,0.129982669
197,ABplapaapp,507,0.337857271,0.038999137,0.16186367599999998
197,ABplapapaa,510,0.130480288,0.015562184,0.020101154
197,ABplapapap,511,0.130480288,0.423561907,0.111564789
197,ABplapappa,513,,0.08472183,0.091781982
197,ABplapapppa,515,0.083125,0.006097561,0.576219512
197,ABplapapppp,516,0.083125,0.040352538,0.007793721
197,ABplappaaa,520,0.21146670899999997,0.006472492,0.008664788
197,ABplappaap,521,0.21146670899999997,0.263922404,0.26718713
197,ABplappapa,523,0.292681641,0.006765328,0.007913017
197,ABplappapp,524,0.292681641,0.070365047,0.401782121
197,ABplapppaaa,528,0.13418954800000002,0.11904761900000001,0.153061224
197,ABplapppaap,529,0.13418954800000002,0.024477612000000003,0.034029851
197,ABplapppapa,531,0.056043956,0.04893617,0.063829787
197,ABplapppapp,532,0.056043956,0.259886059,0.077747989
197,ABplappppa,534,0.568785801,0.621519269,0.745600356
197,ABplappppp,535,0.568785801,0.114994175,0.425861208
197,ABplpaaaaaa,542,0.032403918999999996,0.079326923,0.15521978
197,ABplpaaaaap,543,0.032403918999999996,0.07195902700000001,0.014084507
197,ABplpaaaapa,545,0.14987847699999998,0.334636689,0.167155425
197,ABplpaaaapp,546,0.14987847699999998,0.061926605999999995,0.037461773999999996
197,ABplpaaapaa,549,0.31534001100000003,0.021352312999999998,0.21055753300000002
197,ABplpaaapap,550,0.31534001100000003,0.076055715,0.15277470699999998
197,ABplpaaappa,552,0.248555925,0.071573261,0.146972766
197,ABplpaaappp,553,0.248555925,0.035199321,0.136132316
197,ABplpaapaaa,557,0.07852828099999999,0.06802721099999999,0.055328798
197,ABplpaapaap,558,0.07852828099999999,0.050720460999999994,0.097694524
197,ABplpaapapa,560,0.57086999,0.040569395,0.085409253
197,ABplpaapapp,561,0.57086999,0.29613916,0.22783199
197,ABplpaappaa,564,0.09840905400000001,0.040746642,0.003642158
197,ABplpaappap,565,0.09840905400000001,0.07620320900000001,0.019607843
197,ABplpaapppa,567,0.32161981300000003,0.118106393,0.70034163
197,ABplpaapppp,568,0.32161981300000003,0.027538019,0.09288943699999999
197,ABplpapaaaa,573,0.115492958,0.19507290100000002,0.022624434
197,ABplpapaaap,574,0.115492958,0.148550725,0.23623188399999998
197,ABplpapaapa,576,0.082271147,0.24652675100000002,0.167898315
197,ABplpapaapp,577,0.082271147,0.072720126,0.072720126
197,ABplpapapaa,580,0.16063859800000002,0.262237762,0.489121989
197,ABplpapapap,581,0.16063859800000002,0.210346964,0.34696406399999996
197,ABplpapappa,583,0.485189955,0.009608541,0.025266904
197,ABplpapappp,584,0.485189955,0.531048524,0.844248388
197,ABplpappaaa,588,0.171676165,0.14312676900000001,0.298206983
197,ABplpappaap,589,0.171676165,0.028931186,0.07672035099999999
197,ABplpapppaa,593,0.26424412199999997,0.279541446,0.071428571
197,ABplpapppap,594,0.26424412199999997,0.454938477,0.390754905
197,ABplpappppa,596,0.009307135,0.23740562,0.072409952
197,ABplpappppp,597,0.009307135,0.038838067999999996,0.050232707
197,ABplppaaaaa,603,0.077939836,0.09190476199999999,0.094285714
197,ABplppaaaap,604,0.077939836,0.05864019400000001,0.037977606000000004
197,ABplppaapaa,608,0.321504497,0.473021966,0.51759437
197,ABplppaapap,609,0.321504497,0.053010571,0.07522598400000001
197,ABplppaappa,611,0.06992388,0.000473709,0.125059214
197,ABplppaappp,612,0.06992388,0.028200371000000002,0.068274583
197,ABplppapaaa,616,0.261531031,0.069237403,0.160773685
197,ABplppapaap,617,0.261531031,0.10405759199999999,0.022578534
197,ABplppapapa,619,0.027897839,0.047940341,0.075284091
197,ABplppapapp,620,0.027897839,0.14246141699999998,0.072417887
197,ABplppappaa,623,0.151779782,0.289161392,0.09295886099999999
197,ABplppappap,624,0.151779782,0.33996937200000005,0.34724349200000004
197,ABplppapppa,626,0.201064025,0.009110787,0.067055394
197,ABplppapppp,627,0.201064025,0.134484143,0.600562023
197,ABplpppaaaa,632,0.544504442,0.09962857800000001,0.126065108
197,ABplpppaaap,633,0.544504442,0.042542017,0.676995798
197,ABplpppaapa,635,0.366486486,0.308908483,0.0
197,ABplpppaapp,636,0.366486486,1.291183879,1.16372796
197,ABplpppapaa,639,0.005392241999999999,0.612461335,0.334953601
197,ABplpppapap,640,0.005392241999999999,0.31654929600000004,0.26144366199999997
197,ABplppppaaa,645,0.133275109,0.058405683,0.150223625
197,ABplppppaap,646,0.133275109,0.049483335999999996,0.191966235
197,ABplppppapa,648,0.307160804,0.11653313900000001,0.162418063
197,ABplppppapp,649,0.307160804,0.111801242,0.098214286
197,ABplpppppaa,652,0.430008501,0.597678917,0.5686653770000001
197,ABplpppppap,653,0.430008501,0.411886662,0.149274361
197,ABplppppppa,655,0.194207154,0.21402356600000003,0.33243191
197,ABplppppppp,656,0.194207154,0.180315738,0.062900839
197,ABpraaaaaaa,664,0.17177777800000002,0.135554279,0.0679686
197,ABpraaaaaap,665,0.17177777800000002,0.013107822,0.050317125
197,ABpraaaaapd,667,0.22277302100000002,0.44393241200000005,0.5745007679999999
197,ABpraaaaapv,668,0.22277302100000002,0.241703193,0.376956794
197,ABpraaaapad,671,0.059622321,0.139393939,0.556363636
197,ABpraaaapav,672,0.059622321,0.041883004,0.799238491
197,ABpraaaappp,675,,0.026074447,0.25804711399999997
197,ABpraaapaad,679,0.23809523800000001,0.014134276000000001,0.083718402
197,ABpraaapaav,680,0.23809523800000001,0.023372287000000002,0.31051752899999996
197,ABpraaapapa,682,,0.023733004,0.093695921
197,ABpraaappaa,686,0.068272348,0.004116638,0.004116638
197,ABpraaappap,687,0.068272348,0.099958351,0.124531445
197,ABpraaapppa,689,0.027387914,0.12866701,0.050540401
197,ABpraaapppp,690,0.027387914,0.037169531,0.034639211
197,ABpraapaaaa,695,0.386247444,0.11125238400000001,0.142403051
197,ABpraapaaap,696,0.386247444,0.17021276600000002,0.253900709
197,ABpraapaapa,698,0.23655553699999998,0.143780905,0.35260555299999996
197,ABpraapaapp,699,0.23655553699999998,0.064988558,0.025720824
197,ABpraapapaa,702,0.03518573,0.006773619,0.028163993
197,ABpraapapap,703,0.03518573,0.23040752399999997,0.060736677
197,ABpraapappa,705,0.22766868399999998,0.027743271,0.038095238
197,ABpraapappp,706,0.22766868399999998,0.084712927,0.055301162
197,ABpraappaa,709,0.08677037900000001,0.09133317,0.3312055
197,ABpraappap,710,0.08677037900000001,0.316993262,0.003399889
197,ABpraapppa,712,0.393999124,0.087887379,0.33092188899999997
197,ABpraapppp,713,0.393999124,0.031272337000000004,0.37535739799999995
197,ABprapaaaaa,719,0.167864595,0.262433862,0.596825397
197,ABprapaaaap,720,0.167864595,0.098536877,0.04210212
197,ABprapaaapa,722,0.028992629,0.003647555,0.036361564
197,ABprapaaapp,723,0.028992629,0.0005144030000000001,0.125
197,ABprapaapa,725,0.33942098200000004,0.17580179899999998,0.105379264
197,ABprapaapp,726,0.33942098200000004,0.072178377,0.478967129
197,ABprapapaa,729,0.17252595199999998,0.035017662000000005,0.313162341
197,ABprapapap,730,0.17252595199999998,0.346537559,0.09815140800000001
197,ABprapappa,732,,0.102059413,0.132494988
197,ABprapapppa,734,0.169429708,0.0428051,0.0856102
197,ABprapapppp,735,0.169429708,0.061212576,0.0222667
197,ABprappaaa,739,0.127089431,0.07724538,0.083906317
197,ABprappaap,740,0.127089431,0.032378303,0.020639776999999998
197,ABprappapa,742,0.044107398,0.067650853,0.038985237
197,ABprappapp,743,0.044107398,0.362656856,0.060245713
197,ABprapppaa,746,,0.166627219,0.28260355
197,ABprapppapa,750,0.10337456099999999,0.131088754,0.083175615
197,ABprapppapp,751,0.10337456099999999,0.090471607,0.16265639999999998
197,ABprappppa,753,0.17112246899999997,0.317164179,0.076119403
197,ABprappppp,754,0.17112246899999997,0.214667041,0.11604383300000001
197,ABprpaaaaaa,761,0.168130489,0.065918146,0.068091271
197,ABprpaaaaap,762,0.168130489,0.150686955,0.193086128
197,ABprpaaaapa,764,0.23156846,0.008253095,0.120013755
197,ABprpaaaapp,765,0.23156846,0.082732578,0.264675592
197,ABprpaaapaa,768,0.327607876,0.109505281,0.25680933899999997
197,ABprpaaapap,769,0.327607876,0.146700294,0.21269440899999997
197,ABprpaaappa,771,0.321102414,0.163814469,0.32585861
197,ABprpaaappp,772,0.321102414,0.016518148,0.079765268
197,ABprpaapaaa,776,0.075278476,0.040745557,0.049848288
197,ABprpaapaap,777,0.075278476,0.101474415,0.145706852
197,ABprpaapapa,779,0.397100195,0.306647259,0.429888404
197,ABprpaapapp,780,0.397100195,0.009516837,0.17935578300000002
197,ABprpaappaa,783,0.050483913,0.142242538,0.134175854
197,ABprpaappap,784,0.050483913,0.02668149,0.003891051
197,ABprpaapppa,786,0.119269103,0.056270447,0.024209377999999997
197,ABprpaapppp,787,0.119269103,0.032439049,0.08170968099999999
197,ABprpapaaaa,792,0.132342069,0.039829853,0.12954369699999999
197,ABprpapaaap,793,0.132342069,0.339935182,0.150162045
197,ABprpapaapa,795,0.106526514,0.038083148,0.039352586
197,ABprpapaapp,796,0.106526514,0.097302505,0.143224149
197,ABprpapapaa,799,0.185452119,0.008401084,0.053387534
197,ABprpapapap,800,0.185452119,0.29158170699999997,0.239732013
197,ABprpapappa,802,0.408580858,0.181401168,0.357381151
197,ABprpapappp,803,0.408580858,0.161404893,0.193764799
197,ABprpappaaa,807,0.035045058,0.08449809400000001,0.027318932999999997
197,ABprpappaap,808,0.035045058,0.24308543300000002,0.282728949
197,ABprpappapa,810,0.17356647,0.048731832,0.095468795
197,ABprpappapp,811,0.17356647,0.48502624299999997,0.838221673
197,ABprpapppaa,814,0.11092690300000001,0.055144585999999995,0.12441156699999999
197,ABprpapppap,815,0.11092690300000001,0.063185608,0.04585344400000001
197,ABprpappppa,817,0.20043741199999998,0.048274745,0.165721691
197,ABprpappppp,818,0.20043741199999998,0.198755879,0.10453648900000001
197,ABprppaaaaa,824,0.042626866,0.045473,0.017052375
197,ABprppaaaap,825,0.042626866,0.035645302999999996,0.031957858
197,ABprppaapaa,829,0.062771417,0.03978671,0.00902379
197,ABprppaapap,830,0.062771417,0.020423892,0.101348748
197,ABprppaappa,832,0.019147622,0.084807492,0.195109261
197,ABprppaappp,833,0.019147622,0.038562663999999997,0.081069238
197,ABprppapaaa,837,0.310754017,0.04400315900000001,0.181992553
197,ABprppapaap,838,0.310754017,0.064290706,0.051362683
197,ABprppapapa,840,0.108638606,0.126084647,0.12484505
197,ABprppapapp,841,0.108638606,0.090461771,0.063588191
197,ABprppappaa,844,0.176685487,0.113871636,0.162870945
197,ABprppappap,845,0.176685487,0.292574478,0.125833704
197,ABprppapppa,847,0.061272942999999996,0.19494333,0.073757629
197,ABprppapppp,848,0.061272942999999996,0.039977371,0.06317179
197,ABprpppaaaa,853,0.31354655800000003,0.44452830200000004,0.318867925
197,ABprpppaaap,854,0.31354655800000003,0.380155409,0.23670053800000002
197,ABprpppaapa,856,0.15328926699999998,0.48340192,0.40164609100000004
197,ABprpppaapp,857,0.15328926699999998,0.088149445,0.77408056
197,ABprpppapaa,860,0.455507604,0.333628319,0.576548673
197,ABprpppapap,861,0.455507604,0.06662498900000001,0.224435117
197,ABprppppaaa,866,0.284867395,0.352295815,0.316131654
197,ABprppppaap,867,0.284867395,0.339692025,0.506090554
197,ABprppppapa,869,0.25466193800000003,0.030704986,0.085728322
197,ABprppppapp,870,0.25466193800000003,0.480642805,0.23484295100000002
197,ABprpppppaa,873,0.14593077599999998,0.088044886,0.088044886
197,ABprpppppap,874,0.14593077599999998,0.064646465,0.125252525
197,ABprppppppa,876,0.13245349,0.156188217,0.160933175
197,ABprppppppp,877,0.13245349,0.0278125,0.2125
197,Caaaaa,883,0.7823994390000001,0.068072195,0.710284736
197,Caaaap,884,0.7823994390000001,0.026494837,0.7516209079999999
197,Caaapa,886,0.603791884,0.025575447999999997,0.41183992799999997
197,Caaapp,887,0.603791884,0.02901293,0.6604646270000001
197,Caapaa,890,0.237092338,0.288446627,0.10261049400000001
197,Caapap,891,0.237092338,0.017257039,0.465940054
197,Caappd,893,0.32616514,0.122271964,0.08687744800000001
197,Caappv,894,0.32616514,0.138248848,0.07247591099999999
197,Capaaaa,899,0.025174216,0.034667158,0.034667158
197,Capaaap,900,0.025174216,0.052407261,0.031412786
197,Capaap,901,,0.026638626000000002,0.065389259
197,Capapaa,906,0.058438647999999996,0.091021127,0.032042254
197,Capapap,907,0.058438647999999996,0.043962373,0.038779036
197,Capappa,909,0.008911301,,0.046427182000000004
197,Capappp,910,0.008911301,,0.008838181
197,Cappaaa,914,0.174697657,0.48443927,0.49941792799999996
197,Cappaap,915,0.174697657,0.03429959,0.15829412699999998
197,Cappapa,917,0.079322295,0.007941356,0.007941356
197,Cappapp,918,0.079322295,0.00149413,0.00149413
197,Capppaa,921,0.26870028,0.231062889,0.22563793399999998
197,Capppap,922,0.26870028,0.0,0.014893617
197,Capppp,923,,0.022338881,0.197699095
197,Cpaaaa,930,0.535813604,0.028449067,0.439201591
197,Cpaaap,931,0.535813604,0.055363014,0.553985604
197,Cpaapa,933,0.770646937,0.16200842699999998,0.928230337
197,Cpaapp,934,0.770646937,0.370226851,0.544441753
197,Cpapaa,937,0.7723346259999999,0.104773655,0.644016323
197,Cpapap,938,0.7723346259999999,0.024941045,0.8258123829999999
197,Cpappd,940,0.324249571,0.06824085,0.27260920899999996
197,Cpappv,941,0.324249571,0.393547449,0.208835925
197,Cppaaaa,946,0.037834642,0.055721393,0.0
197,Cppaaap,947,0.037834642,0.03311913,0.03130664
197,Cppaap,948,,0.099915246,0.25765138
197,Cppapaa,953,0.004479841,0.01339609,0.198225923
197,Cppapap,954,0.004479841,0.08726373400000001,0.0
197,Cppapp,955,,0.038390491,0.07091799900000001
197,Cpppaaa,961,0.187812363,0.001416932,0.218207581
197,Cpppaap,962,0.187812363,0.152396634,0.22008781600000002
197,Cpppapa,964,0.074114159,0.066403742,0.033477025
197,Cpppapp,965,0.074114159,0.048249288,0.029318143999999997
197,Cppppaa,968,0.0033317,0.065570562,0.09238598599999999
197,Cppppap,969,0.0033317,0.213435281,0.223812125
197,Cpppppd,971,0.068674448,0.022263886,0.0
197,Cpppppv,972,0.068674448,0.011774193999999998,0.034193548
197,Daaaa,977,0.037429684,0.028201439,0.010647482
197,Daaap,978,0.037429684,0.077457502,0.08810051699999999
197,Daapa,980,0.025742927000000002,0.233103075,0.029798185
197,Daapp,981,0.025742927000000002,0.096759259,0.021064815
197,Dapaa,984,0.0007935980000000001,0.007107501,0.006219063
197,Dapap,985,0.0007935980000000001,0.000830565,0.007613511
197,Dappa,987,0.156612148,0.098562803,0.039118973
197,Dappp,990,0.156612148,0.046114072,0.026644857999999997
197,Dpaaa,994,0.237763543,0.045603495,0.04642272
197,Dpaap,995,0.237763543,0.135514791,0.128739051
197,Dpapa,997,0.08521839699999999,0.222272453,0.341169379
197,Dpapp,998,0.08521839699999999,0.232419669,0.17441741100000002
197,Dppaa,1001,0.081128009,0.11405611199999999,0.169321867
197,Dppap,1002,0.081128009,0.059106887000000004,0.081760187
197,Dpppa,1004,0.059703264000000006,0.046320657,0.046320657
197,Dpppp,1007,0.059703264000000006,0.020444734,0.13317585699999998
197,Ealaa,1013,0.044627735999999994,0.005652345,0.017171681
197,Ealap,1016,0.044627735999999994,0.09622574699999999,0.06537053799999999
197,Ealpa,1018,0.16925213100000003,0.093088614,0.11252351
197,Ealpp,1019,0.16925213100000003,0.05525006,0.114390663
197,Earaa,1022,0.003551191,0.004777432,0.038939865
197,Earap,1023,0.003551191,0.034901999999999996,0.049368222
197,Earpa,1025,0.031447478,0.043043682,0.09693335
197,Earpp,1026,0.031447478,0.046930669,0.070928375
197,Eplaa,1030,0.083988801,0.134735822,0.021556348
197,Eplap,1031,0.083988801,0.018142354,0.188344664
197,Eplpa,1033,0.113498993,0.10237566199999999,0.10143565199999999
197,Eplpp,1034,0.113498993,0.014128483,7.809999999999999e-05
197,Epraa,1037,0.062087548,0.142468069,0.012255823
197,Eprap,1038,0.062087548,0.018567417,0.014166561999999999
197,Eprpa,1040,0.133542839,0.15087719300000002,0.078847118
197,Eprpp,1041,0.133542839,0.004161417,0.058030772
197,MSaaaaaa,1048,,0.045399515999999994,0.18018563399999998
197,MSaaaaapa,1052,0.10941518,0.06120679,0.023045471
197,MSaaaaapp,1053,0.10941518,0.30498374899999997,0.328548212
197,MSaaaapaa,1056,0.155588655,0.086496434,0.074304118
197,MSaaaapap,1057,0.155588655,0.081710885,0.033390497000000005
197,MSaaaappa,1059,0.14219901699999998,0.202116935,0.0
197,MSaaaappp,1060,0.14219901699999998,0.091096361,0.175555047
197,MSaaapaaa,1064,0.074961656,0.196988135,0.192424703
197,MSaaapaap,1065,0.074961656,0.019259259,0.0
197,MSaaapapa,1067,0.064415192,0.094348894,0.062997543
197,MSaaapapp,1068,0.064415192,0.079561043,0.018975766
197,MSaaappp,1071,,0.001091405,0.07148704
197,MSaapaaaa,1076,0.059270832999999995,0.20774899,0.145709532
197,MSaapaaap,1077,0.059270832999999995,0.08093692,0.023423006
197,MSaapaapa,1079,0.156052046,0.170949517,0.26426098
197,MSaapaapp,1080,0.156052046,0.023594953,0.076192037
197,MSaapapa,1082,,0.051587302,0.097338936
197,MSaapappa,1086,0.328550141,0.27409589300000003,0.348551792
197,MSaapappp,1087,0.328550141,0.046555284,0.21081284
197,MSaappaa,1090,0.010397755,0.040032026,0.096076861
197,MSaappap,1091,0.010397755,0.11151204699999999,0.21219881300000001
197,MSaapppa,1093,0.160799057,0.009618305,0.08018629099999999
197,MSaapppp,1094,0.160799057,0.03867478,0.020689655
197,MSapaaaa,1099,0.17720264800000002,0.24762278199999999,0.170473483
197,MSapaaap,1100,0.17720264800000002,0.095701165,0.050860539
197,MSapaapa,1102,0.37365354100000003,0.045696068,0.560042508
197,MSapaapp,1103,0.37365354100000003,0.004719264,0.19167473399999999
197,MSapapaa,1106,0.028884599,0.018670277,0.0023515999999999997
197,MSapapap,1107,0.028884599,0.06381798,0.02136515
197,MSapappa,1109,0.059923502000000003,0.064007014,0.019582055
197,MSapappp,1110,0.059923502000000003,0.118037975,0.13085443
197,MSappaaa,1114,0.167497125,0.00640659,0.033977806
197,MSappaap,1115,0.167497125,0.025394477000000002,0.027859961000000003
197,MSappapa,1117,0.47119159200000005,0.106911815,0.611167858
197,MSappapp,1118,0.47119159200000005,0.421758105,0.438123441
197,MSapppaa,1121,0.18316501300000002,0.09463774,0.10126893199999999
197,MSapppap,1122,0.18316501300000002,0.066872428,0.24053497899999998
197,MSappppa,1124,0.28649463199999997,0.03162567,0.37895320899999996
197,MSappppp,1125,0.28649463199999997,0.145771981,0.30500631
197,MSpaaaaaa,1132,0.194579946,0.12056102699999999,0.053715309
197,MSpaaaaap,1133,0.194579946,0.30321782199999997,0.203589109
197,MSpaaaapa,1135,0.17943240800000002,0.008376963000000001,0.110209424
197,MSpaaaapp,1136,0.17943240800000002,0.327459016,0.18893442600000002
197,MSpaaapaa,1139,0.307880643,0.048799085,0.080823485
197,MSpaaapap,1140,0.307880643,0.021860095,0.16057233699999998
197,MSpaaappa,1142,0.098978408,0.041733547,0.015048154
197,MSpaaappp,1143,0.098978408,0.071365568,0.119397001
197,MSpaapaaa,1147,0.04524207,0.648148148,0.289939193
197,MSpaapaap,1148,0.04524207,0.22316063,0.482215365
197,MSpaapapa,1150,0.163409591,0.029356545,0.002048131
197,MSpaapapp,1151,0.163409591,0.038294993,0.09391069
197,MSpapaaaa,1157,0.045145042,0.184503425,0.140196918
197,MSpapaaap,1158,0.045145042,0.136099585,0.147072384
197,MSpapaapa,1160,0.06724179599999999,0.20017873100000003,0.042716711
197,MSpapaapp,1161,0.06724179599999999,0.128974634,0.407824223
197,MSpapapa,1163,,0.058404557999999995,0.246845747
197,MSpapappa,1167,0.21239339999999998,0.030577576000000002,0.18304077
197,MSpapappp,1168,0.21239339999999998,0.08775205400000001,0.240851382
197,MSpappaa,1171,0.410757649,0.354781842,0.513882768
197,MSpappap,1172,0.410757649,0.000246731,0.171724648
197,MSpapppa,1174,0.148342426,0.025068583999999998,0.12382934400000001
197,MSpapppp,1177,0.148342426,0.112405008,0.09474605
197,MSppaaaa,1182,0.148483236,0.059499564000000005,0.240034914
197,MSppaaap,1183,0.148483236,0.11977715900000001,0.055153203
197,MSppaapp,1186,,0.109870834,0.121671185
197,MSppapaa,1189,0.011123845,0.053042542000000005,0.0024232629999999997
197,MSppapap,1190,0.011123845,0.025916736,0.00055142
197,MSppappa,1192,0.059512868,0.013911333,0.048549145999999994
197,MSppappp,1193,0.059512868,0.07623318400000001,0.13425737199999999
197,MSpppaaa,1197,0.124952323,0.034198214,0.008592088000000001
197,MSpppaap,1198,0.124952323,0.06460184299999999,0.07946525
197,MSpppapp,1201,,0.11331406699999999,0.081927549
197,MSppppaa,1204,0.032118425,0.027480205,0.12109920800000001
197,MSppppap,1205,0.032118425,0.059773054000000006,0.020137446
197,MSpppppa,1207,0.32786145899999997,0.156229181,0.523650899
197,MSpppppp,1208,0.32786145899999997,0.06775768,0.066896354
197,Z2,1213,0.053621308,0.007874906,0.09668425
197,Z3,1214,0.053621308,0.032625681000000004,0.011205548999999999
198,ABalaaaalal,10,0.020744874,0.278228782,0.307380074
198,ABalaaaalar,11,0.020744874,0.036590807999999996,0.036590807999999996
198,ABalaaaalpa,13,0.24776785699999998,0.38285714299999996,0.183492063
198,ABalaaaalpp,14,0.24776785699999998,0.11266783400000001,0.12084063
198,ABalaaaarla,17,0.077145962,0.200997862,0.023521026
198,ABalaaaarlp,18,0.077145962,0.04299779,0.041189472000000005
198,ABalaaaarra,20,0.020813845,0.282388664,0.082489879
198,ABalaaaarrp,21,0.020813845,0.021164021,0.09401709400000001
198,ABalaaapall,25,0.168392106,0.22021796300000002,0.106350996
198,ABalaaapalr,26,0.168392106,0.086672118,0.101798855
198,ABalaaaparl,28,0.259011329,0.181617647,0.178676471
198,ABalaaaparr,29,0.259011329,0.055449331,0.122370937
198,ABalaaappll,32,0.257025536,0.12397491599999999,0.04341534
198,ABalaaapplr,33,0.257025536,0.186705767,0.108504399
198,ABalaaapprl,35,0.00500646,0.16124661199999998,0.073509485
198,ABalaaapprr,36,0.00500646,0.11710261599999999,0.228973843
198,ABalaapaaal,41,0.192669891,0.045235804000000004,0.097690087
198,ABalaapaaar,42,0.192669891,0.004175365,0.004175365
198,ABalaapaapa,44,0.310425844,0.190579318,0.115322144
198,ABalaapaapp,45,0.310425844,0.026473526,0.056943057000000005
198,ABalaapappa,49,0.260031847,0.169952153,0.31215311
198,ABalaapappp,50,0.260031847,0.068509412,0.033406817000000005
198,ABalaappapa,55,0.045740333,0.22322623800000002,0.285809906
198,ABalaappapp,56,0.045740333,0.174933737,0.156001515
198,ABalaapppaa,59,0.42758362899999997,0.24010407,0.157405687
198,ABalaapppap,60,0.42758362899999997,0.019249753,0.607107601
198,ABalaappppa,62,0.20455009899999999,0.142820248,0.013429752
198,ABalaappppp,63,0.20455009899999999,0.241388663,0.33387578
198,ABalapaaaa,68,,0.22046765899999998,0.45976313399999996
198,ABalapaaapa,72,0.301818182,0.074672048,0.000336361
